ID_norm,ID,NUTS3,municipality_id,parish_name,split_scope,split_role,cv_fold,split_label
091024,091024,PT16J,0910,Souro Pires,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091027,091027,PT16J,0910,Vascoveiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091028,091028,PT16J,0910,Agregação das Freguesias Sul de Pinhel,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091029,091029,PT16J,0910,Alverca da Beira/Bouça Cova,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091030,091030,PT16J,0910,Terras de Massueime,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091031,091031,PT16J,0910,Valbom/Bogalhal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091032,091032,PT16J,0910,Alto do Palurdo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091033,091033,PT16J,0910,Vale do Côa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091034,091034,PT16J,0910,Vale de Massueime,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091035,091035,PT16J,0910,União das Freguesias de Atalaia e Safurdão,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091101,091101,PT16J,0911,Águas Belas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091102,091102,PT16J,0911,Aldeia do Bispo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091103,091103,PT16J,0911,Aldeia da Ponte,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091106,091106,PT16J,0911,Aldeia Velha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091107,091107,PT16J,0911,Alfaiates,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091109,091109,PT16J,0911,Baraçal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091110,091110,PT16J,0911,Bendada,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091111,091111,PT16J,0911,Bismula,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091112,091112,PT16J,0911,Casteleiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091113,091113,PT16J,0911,Cerdeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091114,091114,PT16J,0911,Fóios,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091118,091118,PT16J,0911,Malcata,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091120,091120,PT16J,0911,Nave,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091123,091123,PT16J,0911,Quadrazais,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091124,091124,PT16J,0911,Quinta de São Bartolomeu,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091125,091125,PT16J,0911,Rapoula do Côa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091126,091126,PT16J,0911,Rebolosa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091127,091127,PT16J,0911,Rendo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091133,091133,PT16J,0911,Sortelha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091134,091134,PT16J,0911,Souto,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091136,091136,PT16J,0911,Vale de Espinho,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091138,091138,PT16J,0911,Vila Boa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091139,091139,PT16J,0911,Vila do Touro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091141,091141,PT16J,0911,"União das Freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091142,091142,PT16J,0911,União das Freguesias de Lajeosa e Forcalhos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091143,091143,PT16J,0911,"União das Freguesias de Pousafoles do Bispo, Pena Lobo e Lomba",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091144,091144,PT16J,0911,"União das Freguesias de Ruvina, Ruivós e Vale das Éguas ",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091145,091145,PT16J,0911,União das Freguesias de Sabugal e Aldeia de Santo António,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091146,091146,PT16J,0911,União das Freguesias de Santo Estêvão e Moita,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091147,091147,PT16J,0911,União das Freguesias de Seixo do Côa e Vale Longo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091201,091201,PT16J,0912,Alvoco da Serra,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091205,091205,PT16J,0912,Girabolhos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091207,091207,PT16J,0912,Loriga,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091208,091208,PT16J,0912,Paranhos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091209,091209,PT16J,0912,Pinhanços,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091210,091210,PT16J,0912,Sabugueiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091212,091212,PT16J,0912,Sandomil,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091213,091213,PT16J,0912,Santa Comba,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091216,091216,PT16J,0912,Santiago,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091219,091219,PT16J,0912,Sazes da Beira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091221,091221,PT16J,0912,Teixeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091224,091224,PT16J,0912,Travancinha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091225,091225,PT16J,0912,Valezim,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091228,091228,PT16J,0912,Vila Cova à Coelheira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091230,091230,PT16J,0912,União das Freguesias de Carragozela e Várzea de Meruge,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091231,091231,PT16J,0912,União das Freguesias de Sameice e Santa Eulália,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091232,091232,PT16J,0912,União das Freguesias de Santa Marinha e São Martinho,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091233,091233,PT16J,0912,"União das Freguesias de Seia, São Romão e Lapa dos Dinheiros",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091234,091234,PT16J,0912,União das Freguesias de Torrozelo e Folhadosa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091235,091235,PT16J,0912,União das Freguesias de Tourais e Lajes,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091236,091236,PT16J,0912,União das Freguesias de Vide e Cabeça,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091301,091301,PT16J,0913,Aldeia Nova,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091303,091303,PT16J,0913,Castanheira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091304,091304,PT16J,0913,Cogula,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091305,091305,PT16J,0913,Cótimos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091307,091307,PT16J,0913,Fiães,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091309,091309,PT16J,0913,Granja,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091310,091310,PT16J,0913,Guilheiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091311,091311,PT16J,0913,Moimentinha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091312,091312,PT16J,0913,Moreira de Rei,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091313,091313,PT16J,0913,Palhais,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091314,091314,PT16J,0913,Póvoa do Concelho,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091315,091315,PT16J,0913,Reboleiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091316,091316,PT16J,0913,Rio de Mel,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091321,091321,PT16J,0913,Tamanhos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091325,091325,PT16J,0913,Valdujo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091330,091330,PT16J,0913,União das Freguesias de Freches e Torres,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091331,091331,PT16J,0913,"União das Freguesias de Torre de Terrenho, Sebadelhe da Serra e Terrenho",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091332,091332,PT16J,0913,União das Freguesias de Trancoso ( São Pedro e Santa Maria) e Souto Maior,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091333,091333,PT16J,0913,União das Freguesias de Vale do Seixo e Vila Garcia,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091334,091334,PT16J,0913,União das Freguesias de Vila Franca das Naves e Feital,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091335,091335,PT16J,0913,União das Freguesias de Vilares e Carnicães,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
091401,091401,PT11D,0914,Almendra,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091402,091402,PT11D,0914,Castelo Melhor,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091403,091403,PT11D,0914,Cedovim,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091404,091404,PT11D,0914,Chãs,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091405,091405,PT11D,0914,Custóias,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091407,091407,PT11D,0914,Horta,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091410,091410,PT11D,0914,Muxagata,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091411,091411,PT11D,0914,Numão,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091412,091412,PT11D,0914,Santa Comba,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091414,091414,PT11D,0914,Sebadelhe,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091415,091415,PT11D,0914,Seixas,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091416,091416,PT11D,0914,Touça,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091418,091418,PT11D,0914,Freixo de Numão,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
091419,091419,PT11D,0914,Vila Nova de Foz Côa,all_territories_with_mainland_fixed_test,training,0,Training CV fold 1
100102,100102,PT16B,1001,Alfeizerão,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100104,100104,PT16B,1001,Bárrio,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100105,100105,PT16B,1001,Benedita,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100106,100106,PT16B,1001,Cela,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100108,100108,PT16B,1001,Évora de Alcobaça,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100109,100109,PT16B,1001,Maiorga,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100112,100112,PT16B,1001,São Martinho do Porto,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100114,100114,PT16B,1001,Turquel,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100116,100116,PT16B,1001,Vimeiro,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100120,100120,PT16B,1001,Aljubarrota,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100121,100121,PT16B,1001,União das Freguesias de Alcobaça e Vestiaria,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100122,100122,PT16B,1001,"União das Freguesias de Côz, Alpedriz e Montes",all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100123,100123,PT16B,1001,União das Freguesias de Pataias e Martingança,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100201,100201,PT16F,1002,Almoster,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100204,100204,PT16F,1002,Maçãs de Dona Maria,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100205,100205,PT16F,1002,Pelmá,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100208,100208,PT16F,1002,Alvaiázere,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100209,100209,PT16F,1002,Pussos São Pedro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100301,100301,PT16F,1003,Alvorge,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100303,100303,PT16F,1003,Avelar,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100304,100304,PT16F,1003,Chão de Couce,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100306,100306,PT16F,1003,Pousaflores,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100307,100307,PT16F,1003,Santiago da Guarda,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100309,100309,PT16F,1003,Ansião,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100401,100401,PT16F,1004,Batalha,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100402,100402,PT16F,1004,Reguengo do Fetal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100403,100403,PT16F,1004,São Mamede,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100404,100404,PT16F,1004,Golpilheira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100502,100502,PT16B,1005,Carvalhal,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100503,100503,PT16B,1005,Roliça,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100505,100505,PT16B,1005,Pó,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100506,100506,PT16B,1005,União das Freguesias do Bombarral e Vale Covo,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100601,100601,PT16B,1006,A dos Francos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100602,100602,PT16B,1006,Alvorninha,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100604,100604,PT16B,1006,Carvalhal Benfeito,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100606,100606,PT16B,1006,Foz do Arelho,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100607,100607,PT16B,1006,Landal,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100608,100608,PT16B,1006,Nadadouro,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100609,100609,PT16B,1006,Salir de Matos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100611,100611,PT16B,1006,Santa Catarina,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100615,100615,PT16B,1006,Vidais,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100617,100617,PT16B,1006,"União das Freguesias de Nossa Senhora do Pópulo, Coto e São Gregório",all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100618,100618,PT16B,1006,União das Freguesias de Caldas da Rainha (Santo Onofre e Serra do Bouro),all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100619,100619,PT16B,1006,União das Freguesias de Tornada e Salir do Porto,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
100703,100703,PT16F,1007,União das Freguesias de Castanheira de Pêra e Coentral,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100801,100801,PT16F,1008,Aguda,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100802,100802,PT16F,1008,Arega,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100803,100803,PT16F,1008,Campelo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100806,100806,PT16F,1008,União das Freguesias de Figueiró dos Vinhos e Bairradas,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100901,100901,PT16F,1009,Amor,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100902,100902,PT16F,1009,Arrabal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100907,100907,PT16F,1009,Caranguejeira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100909,100909,PT16F,1009,Coimbrão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100913,100913,PT16F,1009,Maceira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100915,100915,PT16F,1009,Milagres,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100921,100921,PT16F,1009,Regueira de Pontes,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100925,100925,PT16F,1009,Bajouca,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100926,100926,PT16F,1009,Bidoeira de Cima,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100932,100932,PT16F,1009,União das Freguesias de Colmeia e Memória,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100933,100933,PT16F,1009,"União das Freguesias de Leiria, Pousos, Barreira e Cortes",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100934,100934,PT16F,1009,União das Freguesias de Marrazes e Barosa,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100935,100935,PT16F,1009,União das Freguesias de Monte Real e Carvide,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100936,100936,PT16F,1009,União das Freguesias de Monte Redondo e Carreira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100937,100937,PT16F,1009,União das Freguesias de Parceiros e Azóia,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100938,100938,PT16F,1009,União das Freguesias de Santa Catarina da Serra e Chainça,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100939,100939,PT16F,1009,União das Freguesias de Santa Eufémia e Boa Vista,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
100940,100940,PT16F,1009,União das Freguesias de Souto da Carpalhosa e Ortigosa,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101001,101001,PT16F,1010,Marinha Grande,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101002,101002,PT16F,1010,Vieira de Leiria,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101003,101003,PT16F,1010,Moita,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101101,101101,PT16B,1011,Famalicão,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101102,101102,PT16B,1011,Nazaré,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101103,101103,PT16B,1011,Valado dos Frades,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101201,101201,PT16B,1012,A dos Negros,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101202,101202,PT16B,1012,Amoreira,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101203,101203,PT16B,1012,Olho Marinho,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101207,101207,PT16B,1012,Vau,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101208,101208,PT16B,1012,Gaeiras,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101209,101209,PT16B,1012,Usseira,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101210,101210,PT16B,1012,"Santa Maria, São Pedro e Sobral da Lagoa",all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101301,101301,PT16F,1013,Graça,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101302,101302,PT16F,1013,Pedrógão Grande,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101303,101303,PT16F,1013,Vila Facaia,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101402,101402,PT16B,1014,Atouguia da Baleia,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101405,101405,PT16B,1014,Serra d' El-Rei,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101406,101406,PT16B,1014,Ferrel,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101407,101407,PT16B,1014,Peniche,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
101501,101501,PT16F,1015,Abiul,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101503,101503,PT16F,1015,Almagreira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101504,101504,PT16F,1015,Carnide,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101505,101505,PT16F,1015,Carriço,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101506,101506,PT16F,1015,Louriçal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101508,101508,PT16F,1015,Pelariga,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101509,101509,PT16F,1015,Pombal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101510,101510,PT16F,1015,Redinha,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101513,101513,PT16F,1015,Vermoil,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101514,101514,PT16F,1015,Vila Cã,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101515,101515,PT16F,1015,Meirinhas,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101518,101518,PT16F,1015,"União das Freguesias de Guia, Ilha e Mata Mourisca",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101519,101519,PT16F,1015,União das Freguesias de Santiago e São Simão de Litém e Albergaria dos Doze,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101602,101602,PT16F,1016,Alqueidão da Serra,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101605,101605,PT16F,1016,Calvaria de Cima,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101606,101606,PT16F,1016,Juncal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101608,101608,PT16F,1016,Mira de Aire,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101609,101609,PT16F,1016,Pedreiras,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101610,101610,PT16F,1016,São Bento,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101613,101613,PT16F,1016,Serro Ventoso,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101614,101614,PT16F,1016,Porto de Mós - São João Baptista e São Pedro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101615,101615,PT16F,1016,União das Freguesias de Alvados e Alcaria,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
101616,101616,PT16F,1016,União das Freguesias de Arrimal e Mendiga,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
110106,110106,PT16B,1101,Carnota,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110107,110107,PT16B,1101,Meca,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110108,110108,PT16B,1101,Olhalvo,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110109,110109,PT16B,1101,Ota,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110113,110113,PT16B,1101,Ventosa,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110114,110114,PT16B,1101,Vila Verde dos Francos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110117,110117,PT16B,1101,União das Freguesias de Abrigada e Cabana das Torres,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110118,110118,PT16B,1101,União das Freguesias de Aldeia Galega da Merceana e Aldeia Gavinha,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110119,110119,PT16B,1101,União das Freguesias de Alenquer (Santo Estevão e Triana),all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110120,110120,PT16B,1101,União das Freguesias de Carregado e Cadafais,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110121,110121,PT16B,1101,União das Freguesias de Ribafria e Pereiro de Palhacana,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110201,110201,PT16B,1102,Arranhó,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110202,110202,PT16B,1102,Arruda dos Vinhos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110203,110203,PT16B,1102,Cardosas,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110204,110204,PT16B,1102,Santiago dos Velhos,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110301,110301,PT185,1103,Alcoentre,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110302,110302,PT185,1103,Aveiras de Baixo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110303,110303,PT185,1103,Aveiras de Cima,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110304,110304,PT185,1103,Azambuja,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110306,110306,PT185,1103,Vale do Paraíso,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110307,110307,PT185,1103,Vila Nova da Rainha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110310,110310,PT185,1103,"União das Freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
110401,110401,PT16B,1104,Alguber,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110407,110407,PT16B,1104,Peral,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110409,110409,PT16B,1104,Vermelha,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110410,110410,PT16B,1104,Vilar,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110411,110411,PT16B,1104,União das Freguesias de Cadaval e Pêro Moniz,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110412,110412,PT16B,1104,União das Freguesias de Lamas e Cercal,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110413,110413,PT16B,1104,União das Freguesias de Painho e Figuerós,all_territories_with_mainland_fixed_test,training,3,Training CV fold 4
110501,110501,PT170,1105,Alcabideche,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110506,110506,PT170,1105,São Domingos de Rana,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110507,110507,PT170,1105,União das Freguesias de Carcavelos e Parede,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110508,110508,PT170,1105,União das Freguesias de Cascais e Estoril,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110601,110601,PT170,1106,Ajuda,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110602,110602,PT170,1106,Alcântara,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110607,110607,PT170,1106,Beato,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110608,110608,PT170,1106,Benfica,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110610,110610,PT170,1106,Campolide,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110611,110611,PT170,1106,Carnide,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110618,110618,PT170,1106,Lumiar,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110621,110621,PT170,1106,Marvila,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110633,110633,PT170,1106,Olivais,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110639,110639,PT170,1106,São Domingos de Benfica,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110654,110654,PT170,1106,Alvalade,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110655,110655,PT170,1106,Areeiro,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110656,110656,PT170,1106,Arroios,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110657,110657,PT170,1106,Avenidas Novas,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
110658,110658,PT170,1106,Belém,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
